date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,manufacturer
2018-02-12,Z303Y3CA,ST4000DM000,4000787030016.0,1,119.0,229230400.0,91.0,0.0,100.0,18.0,100.0,0.0,89.0,903542035.0,77.0,20906.0,100.0,0.0,100.0,18.0,100.0,0.0,100.0,1.0,77.0,23.0,100.0,0.0,65.0,70055.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20571.0,100.0,23265881606.0,100.0,202388845663.0,seagate
2018-02-12,Z3015J2Y,ST4000DM000,4000787030016.0,1,114.0,79200408.0,91.0,0.0,100.0,17.0,100.0,0.0,84.0,315546254.0,67.0,29521.0,100.0,0.0,100.0,16.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,66.0,69785.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,29220.0,100.0,19359774740.0,100.0,83922260944.0,seagate
2018-02-12,ZA13R1Z2,ST8000DM002,8001563222016.0,1,72.0,80631696.0,98.0,0.0,100.0,1.0,100.0,752.0,93.0,2216341942.0,88.0,11319.0,100.0,0.0,100.0,1.0,81.0,19.0,100.0,0.0,60.0,40.0,100.0,2.0,98.0,4484.0,40.0,40.0,100.0,40.0,100.0,40.0,200.0,0.0,100.0,11270.0,100.0,42996189496.0,100.0,70522545876.0,seagate
2018-02-12,ZA1552NE,ST8000NM0055,8001563222016.0,1,73.0,18793336.0,98.0,0.0,100.0,1.0,99.0,4696.0,90.0,1053505309.0,94.0,5788.0,100.0,0.0,100.0,1.0,85.0,15.0,100.0,0.0,74.0,26.0,100.0,2.0,100.0,44.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,5786.0,100.0,30878831080.0,100.0,48291411594.0,seagate
2018-02-12,Z300GZ91,ST4000DM000,4000787030016.0,1,115.0,87120712.0,91.0,0.0,100.0,18.0,100.0,0.0,84.0,279122740.0,55.0,39465.0,100.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,2.0,73.0,54276.0,28.0,28.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,39249.0,100.0,28891650744.0,100.0,203778092480.0,seagate
2018-02-12,Z305DTVF,ST4000DM000,4000787030016.0,1,111.0,185018776.0,99.0,0.0,100.0,1.0,100.0,0.0,87.0,557470735.0,84.0,14333.0,100.0,0.0,100.0,1.0,95.0,5.0,100.0,0.0,82.0,18.0,100.0,0.0,96.0,9743.0,18.0,18.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,14298.0,100.0,12246569541.0,100.0,30068832591.0,seagate
2018-02-12,W300656H,ST4000DM000,4000787030016.0,1,118.0,179402176.0,91.0,0.0,100.0,18.0,100.0,0.0,75.0,37981194.0,55.0,39423.0,100.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,6.0,77.0,47720.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,39078.0,100.0,36382397004.0,100.0,178451649707.0,seagate
2018-02-13,Z3041589,ST4000DM000,4000787030016.0,1,117.0,121190304.0,92.0,0.0,100.0,18.0,100.0,8.0,88.0,762878944.0,76.0,21310.0,100.0,0.0,100.0,18.0,94.0,6.0,100.0,0.0,78.0,22.0,100.0,0.0,52.0,97375.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20908.0,100.0,22441825397.0,100.0,163013101275.0,seagate
2018-02-13,Z301VBW9,ST4000DM000,4000787030016.0,1,105.0,7913496.0,91.0,0.0,100.0,27.0,100.0,0.0,87.0,661679461.0,79.0,19109.0,100.0,0.0,100.0,27.0,99.0,1.0,100.0,0.0,79.0,21.0,100.0,0.0,1.0,225869.0,21.0,21.0,100.0,104.0,100.0,104.0,200.0,0.0,100.0,18242.0,100.0,14051324423.0,100.0,114119185514.0,seagate
2018-02-13,S301081Z,ST4000DM000,4000787030016.0,1,113.0,57448160.0,98.0,0.0,100.0,2.0,100.0,0.0,80.0,108558989.0,76.0,21708.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,0.0,90.0,21022.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,21591.0,100.0,45763954088.0,100.0,85406383866.0,seagate
2018-02-14,Z30250MM,ST4000DM000,4000787030016.0,1,118.0,179567544.0,92.0,0.0,100.0,14.0,100.0,0.0,82.0,179628943.0,68.0,28684.0,100.0,0.0,100.0,14.0,100.0,0.0,100.0,0.0,75.0,25.0,100.0,1.0,12.0,177902.0,25.0,25.0,100.0,152.0,100.0,152.0,200.0,0.0,100.0,27961.0,100.0,24819429714.0,100.0,201379068877.0,seagate
2018-02-14,Z304HSDF,ST4000DM000,4000787030016.0,1,119.0,220215904.0,92.0,0.0,100.0,9.0,100.0,0.0,90.0,962149487.0,78.0,19621.0,100.0,0.0,100.0,9.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,0.0,96.0,9973.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,19384.0,100.0,40523679424.0,100.0,86366851705.0,seagate
2018-02-14,Z3015H37,ST4000DM000,4000787030016.0,1,113.0,51433952.0,91.0,0.0,100.0,12.0,100.0,48.0,88.0,728490350.0,62.0,33703.0,100.0,0.0,100.0,12.0,93.0,7.0,100.0,0.0,73.0,27.0,100.0,0.0,26.0,148780.0,27.0,27.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,33089.0,100.0,27573430928.0,100.0,176044829705.0,seagate
2018-02-15,Z3042V6B,ST4000DM000,4000787030016.0,1,118.0,170846000.0,92.0,0.0,100.0,8.0,100.0,16.0,90.0,981318397.0,77.0,20672.0,100.0,0.0,100.0,8.0,97.0,3.0,100.0,0.0,74.0,26.0,100.0,0.0,96.0,9753.0,26.0,26.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20590.0,100.0,45512932024.0,100.0,87936182976.0,seagate
2018-02-16,Z30149VM,ST4000DM000,4000787030016.0,1,118.0,185194976.0,91.0,0.0,100.0,15.0,82.0,22960.0,81.0,161726481.0,59.0,36231.0,100.0,0.0,100.0,15.0,88.0,12.0,100.0,0.0,78.0,22.0,100.0,4.0,72.0,56553.0,22.0,22.0,93.0,1216.0,93.0,1216.0,200.0,0.0,100.0,36029.0,100.0,30811455610.0,100.0,263190611520.0,seagate
2018-02-16,Z304C6RW,ST4000DM000,4000787030016.0,1,117.0,148936784.0,97.0,0.0,100.0,3.0,100.0,8.0,78.0,81292933.0,96.0,4163.0,100.0,0.0,100.0,3.0,98.0,2.0,100.0,0.0,79.0,21.0,100.0,0.0,90.0,21206.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,3996.0,100.0,8521256428.0,100.0,5765939100.0,seagate
2018-02-17,Z300KYGS,ST4000DM000,4000787030016.0,1,120.0,239024008.0,91.0,0.0,100.0,13.0,100.0,0.0,81.0,142410555.0,57.0,37786.0,100.0,0.0,100.0,13.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,5.0,77.0,47451.0,24.0,24.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,37525.0,100.0,32249203202.0,100.0,265799312833.0,seagate
2018-02-17,ZCH06HY4,ST12000NM0007,12000138625024.0,1,71.0,11517800.0,92.0,0.0,100.0,6.0,100.0,0.0,82.0,142572458.0,98.0,2625.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,0.0,67.0,33.0,100.0,5.0,99.0,3209.0,33.0,33.0,100.0,48.0,100.0,48.0,200.0,0.0,100.0,1075.0,100.0,11889692072.0,100.0,10582969978.0,seagate
2018-02-17,Z305D5VD,ST4000DM000,4000787030016.0,1,116.0,114945785.0,92.0,0.0,100.0,11.0,100.0,24.0,88.0,761345804.0,80.0,17728.0,100.0,0.0,100.0,11.0,57.0,43.0,100.0,0.0,71.0,29.0,100.0,0.0,96.0,8437.0,29.0,29.0,100.0,136.0,100.0,136.0,200.0,8.0,100.0,17642.0,100.0,35772646664.0,100.0,82351108477.0,seagate
2018-02-17,Z3025QEW,ST4000DM000,4000787030016.0,1,116.0,106410688.0,92.0,0.0,100.0,16.0,100.0,8.0,90.0,996576390.0,69.0,27961.0,100.0,0.0,100.0,16.0,99.0,1.0,100.0,0.0,79.0,21.0,100.0,0.0,65.0,70858.0,21.0,21.0,99.0,168.0,99.0,168.0,200.0,0.0,100.0,27576.0,100.0,23370889214.0,100.0,215248381469.0,seagate
2018-02-18,S300Z5B5,ST4000DM000,4000787030016.0,1,120.0,239802208.0,96.0,0.0,100.0,4.0,100.0,0.0,89.0,839384589.0,73.0,23744.0,100.0,0.0,100.0,4.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,22.0,156004.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,16.0,100.0,23031.0,100.0,37187093360.0,100.0,65492414059.0,seagate
2018-02-18,S300Z7MV,ST4000DM000,4000787030016.0,1,113.0,50458752.0,96.0,0.0,100.0,4.0,100.0,0.0,89.0,829064665.0,73.0,23745.0,100.0,0.0,100.0,4.0,98.0,2.0,100.0,0.0,76.0,24.0,100.0,0.0,14.0,173366.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,22941.0,100.0,36419889384.0,100.0,66296700643.0,seagate
2018-02-19,ZA126V7P,ST8000DM002,8001563222016.0,1,82.0,175821384.0,96.0,0.0,100.0,2.0,100.0,0.0,96.0,3822800794.0,85.0,13633.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,3.0,99.0,3148.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,13573.0,100.0,45365209432.0,100.0,68991312312.0,seagate
2018-02-19,Z300X9JS,ST4000DM000,4000787030016.0,1,117.0,166887304.0,91.0,0.0,100.0,11.0,100.0,0.0,81.0,157395213.0,59.0,36618.0,100.0,0.0,100.0,11.0,100.0,0.0,100.0,1.0,82.0,18.0,100.0,2.0,73.0,54008.0,18.0,18.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,36422.0,100.0,29313726952.0,100.0,254799308352.0,seagate
2018-02-20,Z302SZJ5,ST4000DM000,4000787030016.0,1,117.0,148466952.0,92.0,0.0,100.0,9.0,100.0,0.0,74.0,25314866.0,76.0,21467.0,100.0,0.0,100.0,9.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,0.0,94.0,13462.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,21281.0,100.0,45384416944.0,100.0,71203784235.0,seagate
2018-02-20,Z300ZT5S,ST4000DM000,4000787030016.0,1,109.0,23876528.0,91.0,0.0,100.0,20.0,100.0,0.0,77.0,55788461.0,60.0,35417.0,100.0,0.0,100.0,20.0,100.0,0.0,100.0,5.0,76.0,24.0,100.0,4.0,69.0,62300.0,24.0,24.0,99.0,224.0,99.0,224.0,200.0,0.0,100.0,35205.0,100.0,30236805338.0,100.0,245369595822.0,seagate
2018-02-20,S301NYAD,ST4000DM000,4000787030016.0,1,118.0,171939856.0,96.0,0.0,100.0,5.0,100.0,0.0,87.0,622769439.0,78.0,19450.0,100.0,0.0,100.0,3.0,76.0,24.0,100.0,0.0,78.0,22.0,100.0,0.0,1.0,235059.0,22.0,22.0,99.0,232.0,99.0,232.0,200.0,0.0,100.0,18172.0,100.0,23611380648.0,100.0,73089452656.0,seagate
2018-02-20,ZA139QQE,ST8000NM0055,8001563222016.0,1,81.0,131437560.0,89.0,0.0,100.0,16.0,100.0,0.0,92.0,1579799997.0,91.0,8067.0,100.0,0.0,100.0,16.0,100.0,0.0,100.0,2.0,67.0,33.0,100.0,8.0,98.0,4008.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,7.0,100.0,8055.0,100.0,36422811200.0,100.0,61333244556.0,seagate
2018-02-20,Z3025PGA,ST4000DM000,4000787030016.0,1,108.0,19842624.0,92.0,0.0,100.0,15.0,100.0,0.0,82.0,192943830.0,68.0,28823.0,100.0,0.0,100.0,15.0,100.0,0.0,100.0,4.0,75.0,25.0,100.0,1.0,34.0,133076.0,25.0,25.0,98.0,392.0,98.0,392.0,200.0,0.0,100.0,28143.0,100.0,25132893902.0,100.0,211921614317.0,seagate
2018-02-20,Z3011WXN,ST4000DM000,4000787030016.0,1,118.0,182140752.0,91.0,0.0,100.0,20.0,100.0,0.0,79.0,91601123.0,60.0,35424.0,100.0,0.0,100.0,20.0,94.0,6.0,100.0,0.0,74.0,26.0,100.0,4.0,67.0,67258.0,26.0,26.0,99.0,192.0,99.0,192.0,200.0,0.0,100.0,35184.0,100.0,30520650232.0,100.0,253754552271.0,seagate
2018-02-21,W300BZVA,ST4000DM000,4000787030016.0,1,117.0,124030120.0,93.0,0.0,100.0,33.0,100.0,0.0,79.0,8789685515.0,57.0,38249.0,100.0,0.0,100.0,33.0,94.0,6.0,100.0,0.0,76.0,24.0,100.0,5.0,69.0,62860.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,38016.0,100.0,29676087218.0,100.0,288449952754.0,seagate
2018-02-21,Z300YLXR,ST4000DM000,4000787030016.0,1,115.0,91537176.0,95.0,0.0,100.0,5.0,100.0,0.0,86.0,410494199.0,67.0,29041.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,2.0,93.0,14505.0,20.0,20.0,99.0,208.0,99.0,208.0,200.0,0.0,100.0,28935.0,100.0,24889353729.0,100.0,242904683318.0,seagate
2018-02-21,Z300ZV8L,ST4000DM000,4000787030016.0,1,111.0,32113360.0,91.0,0.0,100.0,12.0,100.0,0.0,80.0,111336558.0,60.0,35451.0,100.0,0.0,100.0,12.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,1.0,89.0,23576.0,23.0,23.0,100.0,160.0,100.0,160.0,200.0,0.0,100.0,35367.0,100.0,28958325564.0,100.0,249262548766.0,seagate
2018-02-21,Z305B9ZA,ST4000DM000,4000787030016.0,1,119.0,205739328.0,95.0,0.0,100.0,5.0,100.0,0.0,88.0,712472762.0,80.0,17835.0,100.0,0.0,100.0,5.0,85.0,15.0,100.0,0.0,66.0,34.0,100.0,0.0,96.0,9861.0,34.0,34.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,17765.0,100.0,35296711352.0,100.0,79019249507.0,seagate
2018-02-22,S301PTE9,ST4000DM000,4000787030016.0,1,120.0,2047104.0,98.0,0.0,100.0,2.0,100.0,0.0,89.0,909570203.0,77.0,20327.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,0.0,96.0,9301.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20261.0,100.0,42359688616.0,100.0,83516668646.0,seagate
2018-02-22,ZCH096H1,ST12000NM0007,12000138625024.0,1,83.0,183670860.0,99.0,0.0,100.0,1.0,100.0,0.0,64.0,2581621.0,100.0,306.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,8.0,100.0,158.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,253.0,100.0,644399400.0,100.0,271753822.0,seagate
2018-02-23,ZJV005H7,ST12000NM0007,12000138625024.0,1,77.0,45851888.0,99.0,0.0,100.0,1.0,100.0,0.0,81.0,114591559.0,100.0,817.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,3.0,100.0,262.0,30.0,30.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,723.0,100.0,10289339880.0,100.0,10020210420.0,seagate
2018-02-23,ZA180RCH,ST8000NM0055,8001563222016.0,1,84.0,235046848.0,99.0,0.0,100.0,1.0,100.0,0.0,92.0,1485102495.0,96.0,4276.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,50.0,50.0,100.0,39.0,100.0,848.0,50.0,50.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,4263.0,100.0,21236024944.0,100.0,17302398670.0,seagate
2018-02-23,Z30149LC,ST4000DM000,4000787030016.0,1,108.0,19437560.0,92.0,0.0,100.0,17.0,100.0,0.0,83.0,4504216216.0,59.0,36362.0,100.0,0.0,100.0,17.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,5.0,92.0,17264.0,29.0,29.0,100.0,32.0,100.0,32.0,200.0,0.0,100.0,36295.0,100.0,29637957864.0,100.0,269884720439.0,seagate
2018-02-23,ZA180QJK,ST8000NM0055,8001563222016.0,1,84.0,230372576.0,98.0,0.0,100.0,2.0,100.0,0.0,92.0,1530594096.0,95.0,4931.0,100.0,0.0,100.0,2.0,100.0,0.0,100.0,0.0,60.0,40.0,100.0,35.0,100.0,837.0,40.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,4919.0,100.0,23303132600.0,100.0,26151334600.0,seagate
2018-02-23,ZA180XM2,ST8000NM0055,8001563222016.0,1,51.0,233041536.0,98.0,0.0,100.0,2.0,95.0,20040.0,89.0,792945919.0,95.0,4443.0,100.0,0.0,100.0,2.0,69.0,31.0,100.0,0.0,64.0,36.0,100.0,10.0,100.0,1342.0,36.0,36.0,100.0,120.0,100.0,120.0,200.0,0.0,100.0,4431.0,100.0,27002717632.0,100.0,37719753858.0,seagate
2018-02-23,ZCH0AQDY,ST12000NM0007,12000138625024.0,1,84.0,238854184.0,99.0,0.0,100.0,1.0,100.0,0.0,82.0,169542025.0,99.0,1221.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,65.0,35.0,100.0,4.0,100.0,153.0,35.0,35.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,1169.0,100.0,15289320656.0,100.0,15223018296.0,seagate
2018-02-24,Z300X1KZ,ST4000DM000,4000787030016.0,1,118.0,185601104.0,92.0,0.0,100.0,13.0,88.0,15128.0,84.0,291722837.0,59.0,36787.0,100.0,0.0,100.0,13.0,95.0,5.0,100.0,0.0,71.0,29.0,100.0,6.0,98.0,4633.0,29.0,29.0,100.0,120.0,100.0,120.0,200.0,0.0,100.0,36766.0,100.0,31094257358.0,100.0,255678490557.0,seagate
2018-02-24,ZA12Q6D4,ST8000DM002,8001563222016.0,1,72.0,197317072.0,96.0,0.0,100.0,2.0,100.0,104.0,96.0,3751545792.0,85.0,13755.0,100.0,0.0,100.0,2.0,99.0,1.0,100.0,0.0,72.0,28.0,100.0,3.0,99.0,2791.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,13702.0,100.0,47563392608.0,100.0,69980558746.0,seagate
2018-02-24,Z305CMA0,ST4000DM000,4000787030016.0,1,114.0,78505880.0,96.0,0.0,100.0,4.0,100.0,0.0,88.0,760511517.0,80.0,17906.0,100.0,0.0,100.0,4.0,84.0,16.0,100.0,0.0,70.0,30.0,100.0,0.0,97.0,7343.0,30.0,30.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,17820.0,100.0,35801468328.0,100.0,69865527923.0,seagate
2018-02-24,ZA13YPMR,ST8000DM002,8001563222016.0,1,77.0,144551424.0,93.0,0.0,100.0,4.0,100.0,8.0,94.0,2436293066.0,88.0,10858.0,100.0,0.0,100.0,4.0,97.0,3.0,100.0,0.0,64.0,36.0,100.0,1.0,97.0,7900.0,36.0,36.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,10824.0,100.0,43146105632.0,100.0,61815478686.0,seagate
2018-02-24,ZJV00DYP,ST12000NM0007,12000138625024.0,1,82.0,169014304.0,99.0,0.0,100.0,1.0,92.0,5139.0,83.0,179028341.0,99.0,1253.0,100.0,0.0,100.0,1.0,99.0,1.0,100.0,8590065666.0,61.0,39.0,100.0,7.0,100.0,155.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,1200.0,100.0,15220687000.0,100.0,15221783494.0,seagate
2/25/18,ZCH0CF7D,ST12000NM0007,12000100000000.0,1,84.0,241662832.0,99.0,0.0,100.0,1.0,100.0,0.0,82.0,172214977.0,99.0,1104.0,100.0,0.0,100.0,1.0,100.0,0.0,100.0,0.0,76.0,24.0,100.0,1.0,100.0,91.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,1085.0,100.0,15489602104.0,100.0,14781426572.0,seagate
2018-02-26,Z304KC0A,ST4000DM000,4000787030016.0,1,111.0,32815280.0,93.0,0.0,100.0,7.0,100.0,0.0,89.0,888655840.0,77.0,20261.0,100.0,0.0,100.0,7.0,99.0,1.0,100.0,0.0,75.0,25.0,100.0,0.0,93.0,15887.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,20108.0,100.0,39955922392.0,100.0,73085649640.0,seagate
2018-02-26,S300YPMQ,ST4000DM000,4000787030016.0,1,120.0,243700448.0,92.0,0.0,100.0,16.0,100.0,0.0,89.0,899008542.0,73.0,24106.0,100.0,0.0,100.0,16.0,68.0,32.0,100.0,0.0,76.0,24.0,100.0,0.0,21.0,159955.0,24.0,24.0,99.0,192.0,99.0,192.0,200.0,0.0,100.0,23301.0,100.0,36217387440.0,100.0,73047830421.0,seagate
2018-02-27,Z300YMY9,ST4000DM000,4000787030016.0,1,118.0,176681392.0,91.0,0.0,100.0,11.0,97.0,3776.0,83.0,215767025.0,67.0,29162.0,100.0,0.0,100.0,11.0,96.0,4.0,100.0,0.0,71.0,29.0,100.0,1.0,98.0,5081.0,29.0,29.0,99.0,224.0,99.0,224.0,200.0,0.0,100.0,29118.0,100.0,24571097823.0,100.0,177086315497.0,seagate
2018-02-27,Z300YVQS,ST4000DM000,4000787030016.0,1,117.0,140202888.0,97.0,0.0,100.0,3.0,97.0,4080.0,81.0,166973467.0,67.0,29335.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,78.0,22.0,100.0,1.0,100.0,845.0,22.0,22.0,100.0,104.0,100.0,104.0,200.0,0.0,100.0,29314.0,100.0,25170291734.0,100.0,167276052877.0,seagate
2018-02-27,Z300X288,ST4000DM000,4000787030016.0,1,114.0,70479800.0,91.0,0.0,100.0,19.0,91.0,11560.0,84.0,244789880.0,58.0,36820.0,100.0,0.0,100.0,19.0,17.0,83.0,100.0,0.0,74.0,26.0,100.0,8.0,85.0,30864.0,26.0,26.0,99.0,168.0,99.0,168.0,200.0,1.0,100.0,36691.0,100.0,30037393278.0,100.0,289322887508.0,seagate
2018-03-01,ZA180XXQ,ST8000NM0055,8001563222016.0,1,84.0,240423416.0,96.0,0.0,100.0,3.0,100.0,0.0,90.0,989794355.0,95.0,4900.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,53.0,47.0,100.0,10.0,99.0,2104.0,47.0,47.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,4863.0,100.0,27805109208.0,100.0,38197996372.0,seagate
2018-03-01,Z305DGGA,ST4000DM000,4000787030016.0,1,117.0,163173480.0,97.0,0.0,100.0,3.0,100.0,0.0,89.0,814989235.0,81.0,17189.0,100.0,0.0,100.0,3.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,0.0,99.0,3903.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,17145.0,100.0,36226114632.0,100.0,96841158458.0,seagate
2018-03-02,S300VL6S,ST4000DM000,4000787030016.0,1,112.0,47382352.0,97.0,0.0,100.0,5.0,99.0,936.0,77.0,58335793.0,75.0,22712.0,100.0,0.0,100.0,3.0,1.0,170.0,100.0,0.0,74.0,26.0,100.0,0.0,77.0,46239.0,26.0,26.0,99.0,304.0,99.0,304.0,200.0,0.0,100.0,22459.0,100.0,48747180208.0,100.0,74527756072.0,seagate
2018-03-02,Z3015J7X,ST4000DM000,4000787030016.0,1,114.0,65740992.0,92.0,0.0,100.0,10.0,100.0,0.0,89.0,864599143.0,61.0,34171.0,100.0,0.0,100.0,10.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,89.0,23331.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,33973.0,100.0,26680326340.0,100.0,192965006871.0,seagate
2018-03-03,ZA10H2CS,ST8000DM002,8001563222016.0,1,83.0,197388744.0,89.0,0.0,100.0,6.0,100.0,0.0,92.0,1669703881.0,83.0,15562.0,100.0,0.0,100.0,6.0,100.0,0.0,100.0,0.0,72.0,28.0,100.0,37.0,100.0,328.0,28.0,28.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,15555.0,100.0,32191400072.0,100.0,86781795374.0,seagate
2018-03-04,ZCH083DZ,ST12000NM0007,12000138625024.0,1,83.0,183300736.0,92.0,0.0,100.0,5.0,100.0,0.0,85.0,345578642.0,97.0,3145.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,0.0,79.0,21.0,100.0,35.0,100.0,1036.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,2779.0,100.0,28690691360.0,100.0,19344291250.0,seagate
2018-03-05,ZA180YS8,ST8000NM0055,8001563222016.0,1,50.0,239649280.0,95.0,0.0,100.0,4.0,95.0,23104.0,92.0,1559584951.0,95.0,5170.0,100.0,0.0,100.0,4.0,3.0,97.0,100.0,0.0,59.0,41.0,100.0,40.0,100.0,924.0,41.0,41.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,5157.0,100.0,24386570536.0,100.0,27733855588.0,seagate
2018-03-05,W300BNCT,ST4000DM000,4000787030016.0,1,115.0,198987808.0,92.0,0.0,100.0,15.0,98.0,3032.0,86.0,415732030.0,54.0,41116.0,100.0,0.0,100.0,15.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,5.0,94.0,13116.0,23.0,23.0,82.0,3080.0,82.0,3080.0,200.0,0.0,100.0,41045.0,100.0,30929110596.0,100.0,188841348511.0,seagate
2018-03-05,Z3025934,ST4000DM000,4000787030016.0,1,117.0,161983056.0,91.0,0.0,100.0,9.0,100.0,0.0,81.0,140767849.0,67.0,29160.0,100.0,0.0,100.0,9.0,100.0,0.0,100.0,0.0,77.0,23.0,100.0,1.0,91.0,18423.0,23.0,23.0,97.0,496.0,97.0,496.0,200.0,0.0,100.0,29090.0,100.0,26640793873.0,100.0,194295008889.0,seagate
2018-03-05,Z302FD8T,ST4000DM000,4000787030016.0,1,113.0,50558224.0,92.0,0.0,100.0,10.0,100.0,0.0,78.0,75987107.0,70.0,26885.0,100.0,0.0,100.0,10.0,99.0,1.0,100.0,0.0,74.0,26.0,100.0,0.0,83.0,34396.0,26.0,26.0,86.0,2336.0,86.0,2336.0,200.0,0.0,100.0,26663.0,100.0,25991916462.0,100.0,233812326290.0,seagate
2018-03-05,Z304HTHF,ST4000DM000,4000787030016.0,1,98.0,78287178.0,97.0,0.0,100.0,3.0,100.0,32.0,89.0,937371748.0,78.0,20115.0,100.0,0.0,100.0,3.0,85.0,15.0,100.0,0.0,80.0,20.0,100.0,0.0,98.0,5410.0,20.0,20.0,98.0,464.0,98.0,464.0,200.0,0.0,100.0,20067.0,100.0,43195067632.0,100.0,77822251711.0,seagate
